barkod,miktar,markalar,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,birim,kategori_listesi,etiketler_listesi
3021761207412,360.0,pom'potes,[],[],8.0,A,4.0,A,True,True,yes,56.0,0.555555555555556,0.222222222222222,10.6666666666667,9.77777777777778,1.55555555555556,0.555555555555556,0.0111111111111111,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Shelf-stable prepared fruit nuts and seeds Mixes']","['Sustainable', 'No gluten', 'Sustainable fishery', 'No artificial flavors', 'No preservatives', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Responsible aquaculture', 'Responsible aquaculture ASC', 'Sustainable Seafood MSC', 'Triman', 'fr:Eu-eco-label', 'fr:FOREST_STEWARDSHIP_COUNCIL_100_PERCENT']"
20044732,185.0,freshona,"['Eggs', 'Gluten', 'Milk']",[],3.0,A,3.0,B,True,True,yes,22.0,0.2,0.0,4.1,1.3,,2.4,0.7,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Vegetable rods', 'Asparagus', 'Canned asparagus', 'Canned green asparagus', 'Green asparagus']",[]
5000157146816,400.0,heinz,[],[],11.0,A,4.0,A,True,True,maybe,51.0,1.9,0.2,7.3,4.0,0.6,0.7,0.5,,81.035546875,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Meals', 'Soups', 'Vegetable soups', 'Tomato soups', 'Plant based tomato soup']",['Green Dot']
3090291386690,130.0,fol epi,['Milk'],[],7.0,A,4.0,D,True,True,no,366.0,20.0,2.0,0.48,0.0,0.0,26.19,0.0,0.0,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Cow cheeses', 'Pasteurised products', 'French cheeses', 'Pasteurized cheeses', 'Sliced cheeses']","['No lactose', 'Fabriqué-en-france']"
3564707083713,2.0,bio village,[],[],1.0,A,1.0,A,True,True,yes,,,,,,,,,,,fruits,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Fruits based foods', 'Fruits', 'Tropical fruits', 'Avocados']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'Class II', 'ES-ECO-003-AN', 'ES-ECO-004-AN', 'FR-BIO-01', 'FR-BIO-13', 'Green Dot', 'AB Agriculture Biologique', 'Triman']"
4056489249771,400.0,l'etal du volailler,[],[],1.0,A,1.0,E,True,False,no,104.0,1.3,0.5,0.0,0.0,0.0,23.0,0.1,,,g,"['Meats and their products', 'Meats', 'Chicken and its products', 'Poultries', 'Chickens', 'fr:Aiguillettes de poulet', 'Viandes  Volailles  Poulets  Aiguillettes de poulet']",['Point Vert']
1600322,2.0,sainsbury's,[],[],1.0,A,1.0,C,True,True,yes,197.0,19.5,4.1005076142132,1.9,0.100507614213198,3.4,1.9,0.02,,,,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Fruits based foods', 'Fruits', 'Tropical fruits', 'Avocados']",['Class I']
3226980002019,200.0,paul heumann,['Gluten'],[],3.0,A,1.0,,True,True,yes,342.0,2.3,0.5,63.9,3.3,11.6,10.7,0.0,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Unleavened breads']","['Low or no fat', 'Low or no salt', 'Low or no sugar', 'Organic', 'EU Organic', 'EU Agriculture', 'No added fat', 'No added salt', 'No added sugar', 'AB Agriculture Biologique', 'fr:Sans levure ajouté']"
3250392054687,1.6,intermarché,[],[],26.0,A,4.0,A,False,True,yes,60.0,0.5,0.1,14.4,12.0,1.4,0.5,0.01,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Frozen foods', 'Fruits based foods', 'Compotes', 'Apple compotes', 'Applesauces', 'Banana Apple compotes', 'Pear applesauces', 'fr:Compotes pommes pêche abricot']","['Low or no sugar', 'No preservatives', 'Green Dot', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
20103606,330.0,vitasia,[],[],4.0,A,1.0,A,True,True,yes,11.0,0.3,0.2,0.6,0.5,,0.6,0.0,,55.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Sprouts', 'Bamboo shoots']",[]
3564700497227,210.0,marque repère,[],[],5.0,A,3.0,A,True,True,yes,36.0,0.5,0.0,6.0,2.0,2.9,1.5,0.8,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Vegetable rods', 'Artichokes', 'Canned artichokes', 'Artichoke hearts']",[]
3256220471923,420.0,u,[],[],6.0,A,3.0,A,True,True,maybe,50.0,0.5,0.1,7.6,3.0,3.3,2.6,0.5,,84.5598845598846,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Canned legumes', 'Green peas', 'Canned peas', 'Canned peas and carrots']","['fr:Fruits et Légumes de France', 'Harvested in France', 'Packaged in France', 'fr:Légumes de France', 'Triman']"
3564700496886,1.5,marque repère,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,,,l,"['Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Unsweetened beverages', 'Natural mineral waters']",[]
4056489562979,70.0,crownfield,"['Milk', 'fr:avoine']","['Eggs', 'Nuts', 'Soybeans']",20.0,A,,C,False,True,yes,120.0,2.4,1.1,15.6,4.9,1.8,8.2,0.17,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Chocolate cereals', 'Porridge', 'Porridge with chocolate']",['Rainforest Alliance']
3250390100416,125.0,chabrior,"['Gluten', 'Milk', 'Mustard', 'Nuts', 'Peanuts']","['Gluten', 'Milk', 'Mustard', 'Nuts', 'Peanuts']",1.0,A,1.0,E,True,True,yes,643.0,55.4,4.3,5.2,4.3,9.2,26.3,0.03,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Seeds', 'Flours', 'Nuts and their products', 'Nuts', 'Almonds', 'Shelled nuts', 'Shelled almonds', 'Nut flours', 'Peanuts', 'Ground almonds']","['Distributor labels', 'fr:Sélection Intermarché']"
3599741001843,440.0,findus,['Fish'],[],1.0,A,,C,False,True,yes,102.0,2.0,0.6,0.5,0.5,0.5,21.0,0.19,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Fatty fishes', 'Frozen foods', 'Fish fillets', 'Frozen seafood', 'Frozen fishes', 'Salmons', 'Salmon fillets', 'Wild salmons']","['Sustainable', 'Fishing method', 'Sustainable fishery', 'Sustainable fishing method', 'Angled fish', 'Gillnet fishing', 'Green Dot', 'Lift net fishing', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Seine fishing', 'Trap Fishing', 'fr:Pêché au filet tournant', 'fr:Poisson-sauvage']"
496223,800.0,marks & spencers,"['Gluten', 'Soybeans']",[],25.0,A,4.0,A,False,True,maybe,263.0,6.7,0.9,35.0,2.5,8.4,11.4,0.85,0.0,0.0902777777777777,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Sliced breads', 'Wholemeal breads', 'Wholemeal sliced breads']","['Sustainable', 'Sustainable Palm Oil', '100% natural', 'Green Dot', 'Roundtable on Sustainable Palm Oil']"
5010251494041,500.0,morrisons,[],[],3.0,A,1.0,A,True,True,yes,28.0,0.1,0.0,5.1,4.5,0.3,1.4,0.03,,,g,"['Condiments', 'Sauces', 'Tomato sauces']",[]
3256222115528,230.0,u,[],[],7.0,A,3.0,D,True,True,yes,19.0,0.5,0.1,0.7,0.5,2.5,2.2,0.45,,85.1234922458357,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Canned vegetables', 'Mushrooms and their products', 'Mushrooms', 'Canned mushrooms', 'Champignon mushrooms', 'Canned champignon mushrooms', 'Canned sliced champignon mushrooms']","['fr:Fruits et Légumes de France', 'Nutriscore', 'Transformed in France', 'fr:Légumes de France']"
3270190116912,50.0,carrefour,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000675,,,cl,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Mountain products', 'Spring waters', 'Mineral waters', 'Non-alcoholic beverages', 'Unsweetened beverages', 'Mountain waters']",[]
3560070301980,3.0,carrefour,[],[],5.0,A,4.0,A,True,,maybe,79.0,0.5,0.3,11.0,4.4,6.0,4.9,0.5,,,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Canned legumes', 'Green peas', 'Canned peas']","['Grown in France', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3245412847059,6.0,carrefour,['Eggs'],[],6.0,A,,C,False,True,no,140.0,9.8,2.6,0.5,0.5,0.0,13.0,0.31,,,pcs,"['Farming products', 'Eggs', 'Chicken eggs', 'Free-range chicken eggs', 'Fresh eggs', 'Medium-eggs', 'fr:Oeufs Label Rouge', 'fr:Oeufs labellisés', 'fr:Produits Label Rouge', 'fr:Produits labellisés']","['French eggs', 'Nutriscore', 'Nutriscore Grade A', 'Label Rouge', 'Triman']"
3017800209424,205.0,d'aucy,[],[],6.0,A,3.0,A,True,True,yes,16.0,0.0,0.0,1.9,1.3,1.1,1.6,0.72,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Vegetable rods', 'Asparagus', 'White asparagus', 'Canned asparagus', 'Canned white asparagus']",['Vegetarian']
8480000062444,500.0,hacendado,['Gluten'],"['Eggs', 'es:contiene-gluten-trazas-de-huevo']",1.0,A,1.0,,True,True,yes,361.0,1.5,0.3,72.0,3.6,3.5,13.0,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta']",[]
3111900350359,500.0,joseph favrichon,"['Gluten', 'Nuts']","['Milk', 'Nuts', 'Soybeans']",11.0,A,3.0,A,False,True,yes,376.0,7.4,1.1,62.0,13.0,11.0,9.5,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Mueslis']","['Organic', 'EU Organic', 'No added sugar', 'AB Agriculture Biologique']"
3041091432551,230.0,blédina,"['Celery', 'Eggs', 'Gluten']",[],19.0,A,3.0,,True,False,no,83.0,2.8,0.9,9.9,0.0,1.4,3.8,0.24,,,g,"['Frozen foods', 'Meals']",[]
5059512730856,,tesco,[],[],15.0,A,4.0,A,True,True,yes,175.0,1.0,0.0,27.9,6.8,3.6,9.6,0.0,,,,"['Plant-based foods and beverages', 'Plant-based foods', 'Prepared vegetables', 'Baked beans in tomato sauce', 'Beans']","['Vegetarian', 'Vegan']"
3256227087837,200.0,super u,"['Celery', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Molluscs', 'Soybeans']","['Crustaceans', 'Fish', 'Molluscs', 'Mustard', 'Soybeans']",56.0,A,4.0,,True,True,no,234.0,11.0,2.4,21.0,3.3,4.0,9.5,1.0,,81.96,g,"['Meals', 'Meat alternatives', 'Breaded products', 'Meat analogues', 'fr:Vegetarien']","['No artificial flavors', 'FSC', 'Nutriscore', 'Nutriscore Grade A', 'Transformed in France', 'Triman']"
4088600021096,1.0,aldi,[],[],1.0,A,1.0,A,True,True,yes,360.0,6.5,1.0,60.0,0.25,9.75,11.25,0.05,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Porridge', 'Rolled oats', 'Plain porridge']",[]
3560071095857,150.0,carrefour,['Fish'],[],5.0,A,3.0,D,True,False,no,213.0,13.0,2.0,0.0,0.0,0.0,24.0,1.0,,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas', 'Tunas in oil', 'Tuna in olive oil', 'Whole tunas']","['Sustainable', 'Fishing method', 'Sustainable fishery', 'Sustainable fishing method', 'Angled fish', 'Nutriscore', 'Nutriscore Grade A']"
3564700670996,160.0,marque repère,['Fish'],[],3.0,A,3.0,E,True,False,no,180.0,8.0,1.2,0.0,0.0,0.0,27.0,0.9,,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas', 'Tunas in oil', 'Tuna in olive oil', 'Whole tunas']","['Nutriscore', 'Nutriscore Grade B', 'Triman']"
4001507111011,500.0,fortín,[],[],31.0,A,,B,False,True,yes,375.0,7.0,1.3,59.0,0.7,10.0,14.0,0.02,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']",[]
3564700882177,1.0,marque repère,"['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Mustard', 'Sesame seeds', 'Soybeans']","['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Mustard', 'Nuts', 'Sesame seeds']",37.0,A,4.0,,True,False,no,42.0,1.5,0.2,4.5,2.8,2.7,1.2,0.0,,,kg,"['Meals', 'Pan-fried dishes']",[]
3414280960065,6.0,l'oeuf de nos villages,['Eggs'],[],1.0,A,1.0,C,True,True,no,147.0,9.9,3.6,0.8,0.8,0.0,12.6,0.3,0.0,,,"['Farming products', 'Eggs', 'Chicken eggs', 'Free-range chicken eggs', 'Large-eggs', 'fr:Oeufs labellisés', 'fr:Oeufs-label-rouge', 'fr:Produits labellisés', 'fr:Produits-label-rouge']","['Free range', 'Free range eggs', 'French eggs', 'fr:Fabriqué en Gourmandie', 'Label Rouge', 'fr:Alimentation 100\xa0% végétaux minéraux et vitamines', 'fr:Collecte de proximité', ""fr:Céréales d'origine locale"", 'fr:Exploitations familiales', 'fr:Oeufs triés à la main']"
4005906003724,0.75,adelholzener,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115,,0.0,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']","['Low or no Sodium', 'Low Sodium']"
4088600003412,200.0,the deli,['Sesame seeds'],[],11.0,A,3.0,B,True,True,yes,210.0,13.2,1.8,11.8,0.0,6.5,7.6,0.00165,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Condiments', 'Spreads', 'Plant-based spreads', 'Salted spreads', 'Sauces', 'Dips', 'Hummus']","['Low or no fat', 'Low fat', 'Vegetarian', 'Reduced fat', 'Vegan', '30% less fat', 'FSC', 'FSC Mix']"
8410261763101,1.0,don simón,[],[],9.0,A,3.0,A,True,True,yes,47.0,3.3,0.5,2.9,1.9,1.0,0.9,0.8,,,l,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Meals', 'Soups', 'Vegetable soups', 'Cold soups', 'Gazpacho']","['Vegetarian', 'No gluten', 'No preservatives', 'Vegan', 'No colorings']"
3450970006941,1.0,eco+,['Gluten'],[],1.0,A,1.0,A,True,True,yes,350.0,2.0,0.3,68.0,3.3,4.2,13.0,0.03,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Cereal semolinas', 'Wheat semolinas', 'Durum wheat semolinas', 'Durum wheat semolinas for couscous']",['Made in Italy']
4088600541860,250.0,aldi,['Gluten'],[],46.0,A,4.0,,True,True,yes,158.0,3.6,1.7,23.6,3.8,4.5,5.4,0.58,,,g,"['Meals', 'Lentil dishes']","['Vegetarian', 'Vegan']"
3596710055968,1.0,auchan,['Milk'],[],4.0,A,3.0,A,True,True,no,72.0,3.0,2.0,4.3,4.3,0.5,6.9,0.1,,0.0,kg,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fromages blancs - petit suisses and skyr', 'Plain fermented dairy desserts', 'fr:Fromages blancs', 'Cheeses (perishable)', 'fr:Fromages blancs natures']","['French milk', 'Nutriscore', 'Nutriscore Grade A']"
3270160002221,1.0,picard,['Celery'],[],7.0,A,1.0,A,True,True,yes,38.0,0.0,0.0,6.3,2.4,2.2,1.3,0.1,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Frozen foods', 'Vegetables', 'Frozen plant-based foods', 'Frozen vegetables', 'Frozen plant-based foods mixes', 'Mixed vegetables', 'Frozen mixed vegetables']",[]
3329770083998,140.0,yoplait,['Milk'],[],13.0,A,4.0,A,True,,no,71.0,0.5,0.1,9.0,8.1,,7.8,0.12,,8.3,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fermented dairy desserts with fruits', 'Yogurts', 'Fruit yogurts', 'Skyrs', 'Fruit skyrs', 'Yogurts high in protein on a fruit layer']","['Low or no fat', 'Source of proteins', 'No fat', 'Nutriscore', 'Vitamin B6 source', 'Vitamin D source']"
3560070967292,90.0,carrefour bio,[],[],3.0,A,1.0,A,True,,maybe,58.0,0.5,0.2,12.0,11.0,1.6,0.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Apple compotes', 'Pear applesauces']","['Low or no sugar', 'Organic', 'EU Organic', 'EU Agriculture', 'FR-BIO-10', 'Green Dot', 'Made in France', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
8480012010181,270.0,eliges,['Gluten'],"['Eggs', 'Milk', 'Nuts', 'Sesame seeds']",11.0,A,4.0,A,True,True,yes,376.0,4.7,0.6,66.0,4.6,9.0,13.0,1.0,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Toasts']",[]
3270160680511,450.0,picard,[],['Milk'],1.0,A,1.0,,True,True,yes,30.0,0.7,0.1,4.1,2.8,1.8,1.0,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Prepared vegetables', 'Purées', 'Mashed vegetables', 'fr:Purée de potimarron']","['Organic', 'EU Organic', 'fr:Fruits et Légumes de France', 'FR-BIO-01', 'AB Agriculture Biologique']"
3490213000091,,ferme d'anchin,"['Gluten', 'Milk', 'Mustard']","['Celery', 'Gluten', 'Mustard', 'Soybeans']",14.0,A,4.0,A,True,True,no,55.0,0.9,0.6,8.5,0.8,1.7,3.3,0.5,,,,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Meals', 'Soups', 'Vegetable soups']","['Organic', 'EU Organic', 'AB Agriculture Biologique']"
96619338696,1.36,kirkland signature,"['Nuts', 'fr:farine']",[],1.0,A,2.0,,True,True,yes,596.0,44.815,3.685,5.909,3.827,9.293,22.991,0.019,,0.0,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Fats', 'Cereals and their products', 'Flours', 'Nuts and their products', 'Nut flours']","['No gluten', 'fr:ORC Kosher']"
3021762512287,1080.0,5 fruits,['Kiwi'],[],21.0,A,4.0,A,True,True,yes,56.0,0.5,0.1,12.0,10.0,1.2,0.5,0.01,,127.2,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Apple compotes', 'Compotes to drink']","['Sustainable', 'No gluten', 'Sustainable fishery', 'No preservatives', 'Green Dot', 'No added sugar', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'Responsible aquaculture', 'Responsible aquaculture ASC', 'Sustainable Seafood MSC', 'fr:Eu-eco-label', 'fr:Forest-stewardship-council-100-percent']"
389327,112.0,marks & spencers,[],"['Eggs', 'Milk']",3.0,C,3.0,D,False,True,yes,387.0,2.5,2.1875,80.0,2.1875,12.8125,10.0,1.5,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Seafood', 'Fishes and their products', 'Cereals and potatoes', 'Fishes', 'Cereals and their products', 'Fatty fishes', 'Puffed cereal cakes', 'Salmons', 'Smoked fishes', 'Smoked salmons', 'Rice cakes']","['Vegetarian', 'No gluten', 'Organic', 'Source of fibre', 'Vegan', 'Responsible aquaculture', 'Responsible aquaculture ASC', 'RSPCA Assured', 'Soil Association Organic']"
3256221421996,200.0,u,"['Eggs', 'Fish']","['Celery', 'Gluten', 'Milk', 'Molluscs', 'Soybeans']",30.0,A,4.0,,True,False,no,123.0,5.0,0.5,3.7,1.8,1.3,15.0,0.98,0.0,46.5452232142857,g,"['Frozen foods', 'Meals', 'Fresh foods', 'Meals with fish', 'Fresh meals']","['Nutriscore', 'Nutriscore Grade A', 'Transformed in France']"
3560070535194,420.0,carrefour,[],"['Celery', 'Milk', 'Mustard']",18.0,A,4.0,A,True,True,yes,76.0,3.9,0.5,5.5,5.1,3.5,2.9,0.6,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Condiments', 'Vegetables based foods', 'Mushrooms and their products', 'Sauces', 'Meal sauces', 'Pasta sauces', 'Tomato sauces', 'Tomato sauces with mushrooms', 'Groceries']","['Green Dot', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'fr:Tomates de France', 'Triman', 'fr:Eco-Emballages']"
3560071271213,220.0,carrefour,"['Fish', 'Milk', 'Fish']",[],17.0,A,4.0,D,True,False,no,230.0,17.0,1.9,1.5,1.3,3.6,16.0,1.0,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Spreads', 'Fatty fishes', 'Salted spreads', 'Rillettes', 'Tunas', 'Fish preparations', 'Fish rillettes', 'Tuna rillettes']","['Nutriscore', 'Nutriscore Grade A']"
3256222115559,230.0,u,[],[],7.0,A,3.0,D,True,True,yes,19.0,0.5,0.1,0.7,0.5,2.5,2.2,0.63,,84.8854610337285,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Canned vegetables', 'Mushrooms and their products', 'Mushrooms', 'Canned mushrooms', 'Canned champignon mushrooms', 'Canned whole champignon mushrooms']","['fr:Fruits et Légumes de France', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Transformed in France', 'fr:Légumes de France', 'Triman']"
4061458054263,500.0,aerzener,"['Gluten', 'Soybeans']","['Milk', 'Nuts', 'Sesame seeds']",11.0,A,3.0,,True,True,yes,215.0,5.2,0.6,29.4,2.4,11.8,6.7,0.95,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Wholemeal breads']","['No preservatives', 'Nutriscore', 'Nutriscore Grade A']"
3560070837885,400.0,carrefour,[],[],5.0,A,3.0,A,True,True,yes,19.0,0.0,0.0,0.60000002384186,0.0,3.2000000476837,2.5999999046326,0.58,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Mushrooms and their products', 'Mushrooms', 'Canned mushrooms', 'Champignon mushrooms', 'Canned champignon mushrooms', 'Canned sliced champignon mushrooms']","['Nutriscore', 'Nutriscore Grade A']"
5060419860126,200.0,full green,[],[],2.0,A,1.0,,True,True,yes,20.0,0.5,0.1,1.7,1.3,1.9,1.3,0.01,,,g,['Riced-cauliflower-and-broccoli'],"['No gluten', 'Vegetarian', 'Kosher', 'No GMOs', 'No preservatives', 'Vegan', 'No Bisphenol-A', 'Non GMO project']"
3565840406353,35.0,marinoë,[],[],3.0,A,1.0,E,True,True,yes,225.0,1.4,0.2,21.0,0.5,29.0,18.0,0.11,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Seafood', 'Dried products', 'Dried plant-based foods', 'Seaweeds and their products', 'Dried seaweeds']",['Organic']
5600317473525,360.0,iswari,['Nuts'],"['Gluten', 'Nuts', 'Peanuts', 'Sesame seeds']",5.0,A,1.0,B,True,True,yes,370.0,14.0,1.6,49.0,17.0,17.0,12.0,0.05,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Dried fruit and seed mixes', 'fr:Petit-dejeuner-de-graines']","['Vegetarian', 'No gluten', 'Organic', 'EU Organic', 'Vegan', 'No added sugar', 'PT-BIO-04']"
8017596076106,,eurospin,['Milk'],[],4.0,A,1.0,B,False,True,no,56.0,0.0,0.0,4.0,4.0,,10.0,0.1775,,,,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Greek-style yogurts']",[]
4056489650638,150.0,deluxe,['Sesame seeds'],[],13.0,A,3.0,B,True,True,yes,232.0,15.5,2.2,11.5,0.0,7.3,7.9,0.48,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Condiments', 'Spreads', 'Plant-based spreads', 'Salted spreads', 'Sauces', 'Dips', 'Hummus']","['Vegetarian', 'Vegan']"
3256225427833,600.0,u,[],[],3.0,A,1.0,A,True,True,yes,35.0,0.5,0.1,6.1,3.2,1.7,0.83,0.01,,100.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Frozen foods', 'Vegetables', 'Frozen plant-based foods', 'Frozen vegetables', 'Sweet peppers', 'Frozen peppers']","['Nutriscore', 'Nutriscore Grade A', 'fr:DEMARCHE FLEG METIERS']"
3564700000601,3.0,marque repère,[],[],7.0,A,3.0,A,True,True,yes,16.0,0.4,0.3,0.6,0.3,2.1,2.2,0.7,,,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Mushrooms and their products', 'Mushrooms', 'Canned mushrooms', 'Canned champignon mushrooms']",[]
3421557502293,500.0,terres et céréales,[],[],1.0,A,1.0,A,True,True,yes,363.0,7.4,1.3,53.0,1.3,14.0,15.0,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Seeds', 'Cereals and their products', 'Cereal grains', 'Bran', 'Cereal brans', 'Oat', 'Oat brans']","['Organic', 'EU Organic', 'FR-BIO-01', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
